pg,os,type,os_code,os_arch,pkg,ext,pname,miss,hide,pkg_repo,pkg_ver,count
16,el8.aarch64,rpm,el8,aarch64,chkpass,chkpass,chkpass_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,citus,citus,citus_16,t,f,pigsty,13.1.0,14
16,el8.aarch64,rpm,el8,aarch64,count_distinct,count_distinct,count_distinct_16,t,f,pigsty,3.0.2,2
16,el8.aarch64,rpm,el8,aarch64,credcheck,credcheck,credcheck_16,t,f,pgdg,3.0,5
16,el8.aarch64,rpm,el8,aarch64,cryptint,cryptint,cryptint_16,t,f,pigsty,1.0.0,1
16,el8.aarch64,rpm,el8,aarch64,data_historization,data_historization,data_historization_16,t,f,pigsty,1.1.0,1
16,el8.aarch64,rpm,el8,aarch64,db2_fdw,db2_fdw,db2_fdw_16,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,db_migrator,db_migrator,db_migrator_16,t,f,pigsty,1.0.0,1
16,el8.aarch64,rpm,el8,aarch64,dbt2,dbt2,dbt2-pg16-extensions,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,ddl_historization,ddl_historization,ddl_historization_16,t,f,pigsty,0.0.7,1
16,el8.aarch64,rpm,el8,aarch64,ddsketch,ddsketch,ddsketch_16,t,f,pigsty,1.0.1,1
16,el8.aarch64,rpm,el8,aarch64,debversion,debversion,,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,decoder_raw,decoder_raw,decoder_raw_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,decoderbufs,decoderbufs,postgres-decoderbufs_16,t,f,pgdg,3.1.1,6
16,el8.aarch64,rpm,el8,aarch64,documentdb,documentdb,documentdb_16,t,f,pigsty,0.104,2
16,el8.aarch64,rpm,el8,aarch64,duckdb_fdw,duckdb_fdw,duckdb_fdw_16,t,f,pigsty,1.1.2,1
16,el8.aarch64,rpm,el8,aarch64,emaj,emaj,e-maj_16,t,f,pgdg,4.6.0,7
16,el8.aarch64,rpm,el8,aarch64,envvar,envvar,pg_envvar_16,t,f,pigsty,1.0.1,2
16,el8.aarch64,rpm,el8,aarch64,extra_window_functions,extra_window_functions,extra_window_functions_16,t,f,pgdg,1.0,1
16,el8.aarch64,rpm,el8,aarch64,faker,faker,postgresql_faker_16,t,f,pgdg,0.5.3,1
16,el8.aarch64,rpm,el8,aarch64,firebird_fdw,firebird_fdw,firebird_fdw_16,t,f,pigsty,1.4.0,1
16,el8.aarch64,rpm,el8,aarch64,first_last_agg,first_last_agg,first_last_agg_16,t,f,pigsty,0.1.4,1
16,el8.aarch64,rpm,el8,aarch64,floatfile,floatfile,floatfile_16,t,f,pigsty,1.3.1,1
16,el8.aarch64,rpm,el8,aarch64,floatvec,floatvec,floatvec_16,t,f,pigsty,1.1.1,2
16,el8.aarch64,rpm,el8,aarch64,geoip,geoip,geoip_16,t,f,pigsty,0.3.0,1
16,el8.aarch64,rpm,el8,aarch64,hashtypes,hashtypes,hashtypes_16,t,f,pigsty,0.1.5,1
16,el8.aarch64,rpm,el8,aarch64,hdfs_fdw,hdfs_fdw,hdfs_fdw_16,t,f,pgdg,2.3.1,1
16,el8.aarch64,rpm,el8,aarch64,hll,hll,hll_16,t,f,pgdg,2.18,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_cs_cz,hunspell_cs_cz,hunspell_cs_cz_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_de_de,hunspell_de_de,hunspell_de_de_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_en_us,hunspell_en_us,hunspell_en_us_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_fr,hunspell_fr,hunspell_fr_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_ne_np,hunspell_ne_np,hunspell_ne_np_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_nl_nl,hunspell_nl_nl,hunspell_nl_nl_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_nn_no,hunspell_nn_no,hunspell_nn_no_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_pt_pt,hunspell_pt_pt,hunspell_pt_pt_16,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,hunspell_ru_ru,hunspell_ru_ru,hunspell_ru_ru_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hunspell_ru_ru_aot,hunspell_ru_ru_aot,hunspell_ru_ru_aot_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,hydra,columnar,hydra_16,t,f,pigsty,1.1.2,1
16,el8.aarch64,rpm,el8,aarch64,hypopg,hypopg,hypopg_16,t,f,pgdg,1.4.1,2
16,el8.aarch64,rpm,el8,aarch64,icu_ext,icu_ext,icu_ext_16,t,f,pigsty,1.9.0,2
16,el8.aarch64,rpm,el8,aarch64,imgsmlr,imgsmlr,imgsmlr_16,t,f,pigsty,1.0,1
16,el8.aarch64,rpm,el8,aarch64,index_advisor,index_advisor,index_advisor_16,t,f,pigsty,0.2.0,1
16,el8.aarch64,rpm,el8,aarch64,ip4r,ip4r,ip4r_16,t,f,pgdg,2.4.2,1
16,el8.aarch64,rpm,el8,aarch64,jdbc_fdw,jdbc_fdw,jdbc_fdw_16,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,jsquery,jsquery,jsquery_16,t,f,pgdg,1.2,1
16,el8.aarch64,rpm,el8,aarch64,kafka_fdw,kafka_fdw,kafka_fdw_16,t,f,pigsty,0.0.3,1
16,el8.aarch64,rpm,el8,aarch64,log_fdw,log_fdw,log_fdw_16,t,f,pigsty,1.4,1
16,el8.aarch64,rpm,el8,aarch64,logerrors,logerrors,logerrors_16,t,f,pgdg,2.1.3,2
16,el8.aarch64,rpm,el8,aarch64,login_hook,login_hook,login_hook_16,t,f,pgdg,1.7,3
16,el8.aarch64,rpm,el8,aarch64,lower_quantile,lower_quantile,lower_quantile_16,t,f,pigsty,1.0.3,1
16,el8.aarch64,rpm,el8,aarch64,md5hash,md5hash,md5hash_16,t,f,pigsty,1.0.1,1
16,el8.aarch64,rpm,el8,aarch64,mimeo,mimeo,mimeo_16,t,f,pigsty,1.5.1,1
16,el8.aarch64,rpm,el8,aarch64,mobilitydb,mobilitydb,,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,mongo_fdw,mongo_fdw,mongo_fdw_16,t,f,pgdg,5.5.1,1
16,el8.aarch64,rpm,el8,aarch64,multicorn,multicorn,multicorn2_16,t,f,pgdg,3.0,1
16,el8.aarch64,rpm,el8,aarch64,mysql_fdw,mysql_fdw,mysql_fdw_16,t,f,pgdg,2.9.2,2
16,el8.aarch64,rpm,el8,aarch64,numeral,numeral,numeral_16,t,f,pigsty,1.3,1
16,el8.aarch64,rpm,el8,aarch64,odbc_fdw,odbc_fdw,odbc_fdw_16,t,f,pgdg,0.5.1,1
16,el8.aarch64,rpm,el8,aarch64,ogr_fdw,ogr_fdw,ogr_fdw_16,t,f,pgdg,1.1.7,4
16,el8.aarch64,rpm,el8,aarch64,omnigres,omni,omnigres_16,t,f,pigsty,20250120,1
16,el8.aarch64,rpm,el8,aarch64,omnisketch,omnisketch,omnisketch_16,t,f,pigsty,1.0.2,1
16,el8.aarch64,rpm,el8,aarch64,oracle_fdw,oracle_fdw,oracle_fdw_16,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,orafce,orafce,orafce_16,t,f,pgdg,4.14.4,18
16,el8.aarch64,rpm,el8,aarch64,orioledb,orioledb,orioledb_16,t,f,,,0
16,el8.aarch64,rpm,el8,aarch64,pagevis,pagevis,pagevis_16,t,f,pigsty,0.1,1
16,el8.aarch64,rpm,el8,aarch64,passwordcheck,passwordcheck_cracklib,passwordcheck_cracklib_16,t,f,pgdg,3.0.0,1
16,el8.aarch64,rpm,el8,aarch64,periods,periods,periods_16,t,f,pgdg,1.2.2,1
16,el8.aarch64,rpm,el8,aarch64,permuteseq,permuteseq,permuteseq_16,t,f,pigsty,1.2.2,1
16,el8.aarch64,rpm,el8,aarch64,pg4ml,pg4ml,pg4ml_16,t,f,pigsty,2.0,1
16,el8.aarch64,rpm,el8,aarch64,pg_acl,acl,acl_16,t,f,pigsty,1.0.4,1
16,el8.aarch64,rpm,el8,aarch64,pg_analytics,pg_analytics,pg_analytics_16,t,f,pigsty,0.3.7,1
16,el8.aarch64,rpm,el8,aarch64,pg_anon,anon,pg_anon_16,t,f,pigsty,2.1.1,2
16,el8.aarch64,rpm,el8,aarch64,pg_arraymath,arraymath,pg_arraymath_16,t,f,pigsty,1.1,1
16,el8.aarch64,rpm,el8,aarch64,pg_auditor,pg_auditor,pg_auditor_16,t,f,pigsty,0.2,1
16,el8.aarch64,rpm,el8,aarch64,pg_auth_mon,pg_auth_mon,pg_auth_mon_16,t,f,pgdg,2.0,1
16,el8.aarch64,rpm,el8,aarch64,pg_background,pg_background,pg_background_16,t,f,pgdg,1.3,2
